"","user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote"
"1","1426066097690734596","1438886034125713413",2021-09-17 15:22:18,"ashraf_sawaira","Inflation Rates in South Asia
#Algeria #Pakistan #Kabul #Afghanistan #Islamabad #<U+0627><U+0644><U+062C><U+0648><U+0647><U+0631><U+0629>_<U+0645><U+0639><U+0646><U+0641><U+0629>_<U+0628><U+0631><U+064A><U+062F><U+0629> #<U+0627><U+0644><U+062C><U+0648><U+0647><U+0631><U+0629>_<U+0645><U+0639><U+0646><U+0641><U+0629>_<U+0628><U+0631><U+064A><U+062F><U+0629> 
#<U+0627><U+0644><U+0633><U+0644><U+0637><U+0627><U+0646>_<U+0647><U+064A><U+062B><U+0645>_<U+0628><U+0646>_<U+0637><U+0627><U+0631><U+0642> 
#<U+0627><U+0644><U+064A><U+0648><U+0645>_<U+0627><U+0644><U+0648><U+0637><U+0646><U+064A>_91 #Balochistan #BabarAzam #<U+0663><U+0660>_<U+0627><U+0644><U+0641>_<U+0644><U+0648><U+0644><U+0627><U+064A><U+0647>_<U+062B><U+0627><U+0646><U+064A><U+0647> https://t.co/0hg5BTKzqO","Twitter for Android",207,NA,NA,NA,FALSE
"2","1426066097690734596","1438872613124673543",2021-09-17 14:28:58,"ashraf_sawaira","Pakistan GDP Per Capita ($)
Source: The World Bank #<U+0627><U+0644><U+062C><U+0648><U+0647><U+0631><U+0629>_<U+0645><U+0639><U+0646><U+0641><U+0629>_<U+0628><U+0631><U+064A><U+062F><U+0629> #<U+0627><U+0644><U+062C><U+0648><U+0647><U+0631><U+0629>_<U+0645><U+0639><U+0646><U+0641><U+0629>_<U+0628><U+0631><U+064A><U+062F><U+0629> 
#<U+0627><U+0644><U+0633><U+0644><U+0637><U+0627><U+0646>_<U+0647><U+064A><U+062B><U+0645>_<U+0628><U+0646>_<U+0637><U+0627><U+0631><U+0642> 
#<U+0627><U+0644><U+064A><U+0648><U+0645>_<U+0627><U+0644><U+0648><U+0637><U+0646><U+064A>_91 #Pakistan #Kabul #ISI https://t.co/Sw07h9oKwn","Twitter for Android",155,NA,NA,NA,FALSE
"3","1426066097690734596","1438174721426612226",2021-09-15 16:15:48,"ashraf_sawaira","This is man who suggested, planned and authorized fencing of Durrand line, dividing Pashtuns into two. His name is General Qamar Bajwa. A Punjabi Pakistani General. #Pakistan  #Kabul #Taliban #Waziristan #<U+0627><U+0644><U+0646><U+0635><U+0631>_<U+062A><U+0631><U+0627><U+0643><U+062A><U+0648><U+0631> #<U+0628><U+0631><U+0634><U+0644><U+0648><U+0646><U+0629>_<U+0645><U+064A><U+0648><U+0646><U+062E> #GMMTVSafeHouseDAY3 #<U+0633><U+062C><U+0644><U+0648><U+0646><U+0627>_<U+063A><U+064A><U+0627><U+0628>_<U+0645><U+0633><U+062A><U+062D><U+064A><U+0644>_<U+0646><U+062F><U+0627><U+0648><U+0645> https://t.co/1bPVeYzEwm","Twitter for Android",279,NA,NA,NA,FALSE
"4","1225515875106684928","1438885877581811713",2021-09-17 15:21:41,"BJF_111","@narendramodi Pakistan will prosper after it・s victory in #Ghazwa_e_Hind and will lead the establishment of true Islam in the world

#PAKvNZ
#shameonblackcaps
New Zealand
#Taliban
#Afghanistan
#Kabul
#PakistanZindabad

Learn why #MuhammadQasimDreams are coming true. 
https://t.co/wwZTJ1gLrd","Twitter for Android",277,"1438885538229071873","18839785","narendramodi",FALSE
"5","1225515875106684928","1438885832463683596",2021-09-17 15:21:30,"BJF_111","@narendramodi @BJP4India Pakistan will prosper after it・s victory in #Ghazwa_e_Hind and will lead the establishment of true Islam in the world

#PAKvNZ
#shameonblackcaps
New Zealand
#Taliban
#Afghanistan
#Kabul
#PakistanZindabad

Learn why #MuhammadQasimDreams are coming true. 
https://t.co/wwZTJ1gLrd","Twitter for Android",277,"1438885692625543172","18839785","narendramodi",FALSE
"6","1225515875106684928","1438885913791246339",2021-09-17 15:21:49,"BJF_111","@narendramodi Pakistan will prosper after it・s victory in #Ghazwa_e_Hind and will lead the establishment of true Islam in the world

#PAKvNZ
#shameonblackcaps
New Zealand
#Taliban
#Afghanistan
#Kabul
#PakistanZindabad

Learn why #MuhammadQasimDreams are coming true. 
https://t.co/wwZTJ1gLrd","Twitter for Android",277,"1438885431026888709","18839785","narendramodi",FALSE
"7","1225515875106684928","1438885282976342020",2021-09-17 15:19:19,"BJF_111","@AdityaRajKaul @narendramodi Pakistan will prosper after it・s victory in #Ghazwa_e_Hind and will lead the establishment of true Islam in the world

#PAKvNZ
#shameonblackcaps
New Zealand
#Taliban
#Afghanistan
#Kabul
#PakistanZindabad

Learn why #MuhammadQasimDreams are coming true. 
https://t.co/wwZTJ1gLrd","Twitter for Android",277,"1438884053470498819","44425241","AdityaRajKaul",FALSE
"8","1225515875106684928","1438754229087203330",2021-09-17 06:38:33,"BJF_111","@Fareeha426 @fariya__143 Muslims around the world are persecuted. Where is Mahdi? #ImamMahdi will not introduce himself.The pious will recognize.

#HijabIsObligatory
#PTIPetrolBomb
#JummahMubarak
#SamaaTV
Haqqani
#Kabul
#kirannaz
#FreedomForKashmir
@ImranKhanPTI
@MaryamNSharif

https://t.co/WG8cTKr3pG","Twitter for Android",277,"1438750738910531585","1384852216721326085","Fareeha426",FALSE
"9","1225515875106684928","1438754173915258880",2021-09-17 06:38:20,"BJF_111","@SHABAZGIL Muslims around the world are persecuted. Where is Mahdi? #ImamMahdi will not introduce himself.The pious will recognize.

#HijabIsObligatory
#PTIPetrolBomb
#JummahMubarak
#SamaaTV
Haqqani
#Kabul
#kirannaz
#FreedomForKashmir
@ImranKhanPTI
@MaryamNSharif

https://t.co/WG8cTKr3pG","Twitter for Android",277,"1438752149798850561","546580892","SHABAZGIL",FALSE
"10","1225515875106684928","1438544982147690500",2021-09-16 16:47:05,"BJF_111","@MoCA_GoI @narendramodi Muslims around the world are persecuted. Where is Mahdi? #ImamMahdi will not introduce himself.The pious will recognize.

#PTIPetrolBomb
#<U+0627><U+0633><U+0644><U+0627><U+0645>_<U+0645><U+062E><U+0627><U+0644><U+0641>_<U+0628><U+0644>_<U+0646><U+0627><U+0645><U+0646><U+0638><U+0648><U+0631>
Haqqani
#AppleEvent
#Pakistani
#Taliban
#Kabul
#FreedomForKashmir
#Afghanistan
@ImranKhanPTI

https://t.co/WG8cTKr3pG","Twitter for Android",278,"1438499175658770436","3619207820","MoCA_GoI",FALSE
"11","1225515875106684928","1438754101483896832",2021-09-17 06:38:03,"BJF_111","@TopTrendsWatch Muslims around the world are persecuted. Where is Mahdi? #ImamMahdi will not introduce himself.The pious will recognize.

#HijabIsObligatory
#PTIPetrolBomb
#JummahMubarak
#SamaaTV
Haqqani
#Kabul
#kirannaz
#FreedomForKashmir
@ImranKhanPTI
@MaryamNSharif

https://t.co/WG8cTKr3pG","Twitter for Android",277,"1438752957458157568","124091966","TopTrendsWatch",FALSE
"12","1225515875106684928","1438719526518984704",2021-09-17 04:20:39,"BJF_111","@kuldeepKhajuri3 Muslims around the world are persecuted. Where is Mahdi? #ImamMahdi will not introduce himself.The pious will recognize.

#HijabIsObligatory
#PTIPetrolBomb
#JummahMubarak
#6weeksdelay_uhsproff
Haqqani
#Kabul
#FreedomForKashmir
@ImranKhanPTI
@MaryamNSharif

https://t.co/WG8cTKr3pG","Twitter for Android",280,"1438696808671105025","700577544253222913","kuldeepKhajuri3",FALSE
"13","1225515875106684928","1438467084183347205",2021-09-16 11:37:32,"BJF_111","@BandeKhuda #ImamMahdi is staying in East Khorasan. He is Muhammad Qasim. Everybody should read his's dreams &amp; analyze with Hadith &amp; Quran.
@drzakiranaik
#AppleEvent
Haqqani
Pakistan
Afghanistan
#Taliban
#Kashmir
#Kabul
#WhoIsMahdi

https://t.co/uoDPQJKf02","Twitter for Android",252,"1438007422749184004","303462008","BandeKhuda",FALSE
"14","1225515875106684928","1438719353038393347",2021-09-17 04:19:58,"BJF_111","@IskconInc @narendramodi @PMOIndia Muslims around the world are persecuted. Where is Mahdi? #ImamMahdi will not introduce himself.The pious will recognize.

#HijabIsObligatory
#PTIPetrolBomb
#JummahMubarak
#6weeksdelay_uhsproff
Haqqani
#Kabul
#FreedomForKashmir
@ImranKhanPTI
@MaryamNSharif

https://t.co/WG8cTKr3pG","Twitter for Android",280,"1438571387942162437","872814936979759106","IskconInc",FALSE
"15","1225515875106684928","1438881842132701192",2021-09-17 15:05:38,"BJF_111","@aleeya_dr @SahibaEk Pakistan will prosper after it・s victory in #Ghazwa_e_Hind and will lead the establishment of true Islam in the world

#PAKvNZ
#shameonblackcaps
New Zealand
#Taliban
#Afghanistan
#Kabul
#PakistanZindabad

Learn why #MuhammadQasimDreams are coming true. 
https://t.co/wwZTJ1gLrd","Twitter for Android",277,"1438877224342544393","1435523702452637699","aleeya_dr",FALSE
"16","1225515875106684928","1438466886904127489",2021-09-16 11:36:45,"BJF_111","@fa_abv #ImamMahdi is staying in East Khorasan. He is Muhammad Qasim. Everybody should read his's dreams &amp; analyze with Hadith &amp; Quran.
@drzakiranaik
#AppleEvent
Haqqani
Pakistan
Afghanistan
#Taliban
#Kashmir
#Kabul

https://t.co/uoDPQJKf02","Twitter for Android",240,"1436290192994881554","1080737115753848833","fa_abv",FALSE
"17","1225515875106684928","1438881325478338562",2021-09-17 15:03:35,"BJF_111","@MirMAKOfficial Pakistan will prosper after it・s victory in #Ghazwa_e_Hind and will lead the establishment of true Islam in the world

#PAKvNZ
#shameonblackcaps
New Zealand
#Taliban
#Afghanistan
#Kabul
#PakistanZindabad

Learn why #MuhammadQasimDreams are coming true. 
https://t.co/wwZTJ1gLrd","Twitter for Android",277,"1438863338935574530","3106815751","MirMAKOfficial",FALSE
"18","1225515875106684928","1438885759969337350",2021-09-17 15:21:13,"BJF_111","@MirMAKOfficial Pakistan will prosper after it・s victory in #Ghazwa_e_Hind and will lead the establishment of true Islam in the world

#PAKvNZ
#shameonblackcaps
New Zealand
#Taliban
#Afghanistan
#Kabul
#PakistanZindabad

Learn why #MuhammadQasimDreams are coming true. 
https://t.co/wwZTJ1gLrd","Twitter for Android",277,"1438882725516267533","3106815751","MirMAKOfficial",FALSE
"19","1225515875106684928","1438885701098119174",2021-09-17 15:20:59,"BJF_111","@zakia_afridi @Mahnoor750 @_fatima_999 @MarwaAf4 @DrLima7 @DrNaziaSafi @JY_LeDrian @drrbna @Roya_Mangal @RoxanaBahar1 Pakistan will prosper after it・s victory in #Ghazwa_e_Hind and will lead the establishment of true Islam in the world

#PAKvNZ
#shameonblackcaps
New Zealand
#Taliban
#Afghanistan
#Kabul
#PakistanZindabad

Learn why #MuhammadQasimDreams are coming true. 
https://t.co/wwZTJ1gLrd","Twitter for Android",277,"1438808300020289536","1433961047988256770","zakia_afridi",FALSE
"20","1225515875106684928","1438752896489644035",2021-09-17 06:33:15,"BJF_111","@narendramodi Muslims around the world are persecuted. Where is Mahdi? #ImamMahdi will not introduce himself.The pious will recognize.

#HijabIsObligatory
#PTIPetrolBomb
#JummahMubarak
#SamaaTV
Haqqani
#Kabul
#kirannaz
#FreedomForKashmir
@ImranKhanPTI
@MaryamNSharif

https://t.co/WG8cTKr3pG","Twitter for Android",277,"1438751206013161473","18839785","narendramodi",FALSE
"21","1225515875106684928","1438466525120262147",2021-09-16 11:35:19,"BJF_111","@_YaAliMadad_ #ImamMahdi is staying in East Khorasan. He is Muhammad Qasim. Everybody should read his's dreams &amp; analyze with Hadith &amp; Quran.
@drzakiranaik
#AppleEvent
Haqqani
Pakistan
Afghanistan
#Taliban
#Kashmir
#Kabul

https://t.co/uoDPQJKf02","Twitter for Android",240,"1437796137864470531","1335976772978937857","_YaAliMadad_",FALSE
"22","1225515875106684928","1438466457512255491",2021-09-16 11:35:03,"BJF_111","@DontC_ry #ImamMahdi is staying in East Khorasan. He is Muhammad Qasim. Everybody should read his's dreams &amp; analyze with Hadith &amp; Quran.
@drzakiranaik
#AppleEvent
Haqqani
Pakistan
Afghanistan
#Taliban
#Kashmir
#Kabul

https://t.co/uoDPQJKf02","Twitter for Android",240,"1437688851473043461","1247095116935897094","DontC_ry",FALSE
"23","1225515875106684928","1438880227615117319",2021-09-17 14:59:14,"BJF_111","@PTI_Queen_ @Muskan690 Pakistan will prosper after it・s victory in #Ghazwa_e_Hind and will lead the establishment of true Islam in the world

#PAKvNZ
#shameonblackcaps
New Zealand
#Taliban
#Afghanistan
#Kabul
#PakistanZindabad

Learn why #MuhammadQasimDreams are coming true. 
https://t.co/wwZTJ1gLrd","Twitter for Android",277,"1438778296506986504","1332184442484486144","PTI_Queen_",FALSE
"24","1225515875106684928","1438880185902796803",2021-09-17 14:59:04,"BJF_111","@f_4_f_b @BkJ_0 @Hm_ri_ @Rf20k @Lelliyz @Sunyk0 @eye5k @__Libra1 @DrMk786 @AliH__N @shz787 @58Yas_ @Ak0_9 @ub_315 @J7B_0 @Pak986 @Sa_ba_G @moon_f01 @jannat_to @subhans16 @kazmi7771 @RaffiMalik3 @wasimwrs @qunix_blogs @S_butt2 @S_butt6 @_aqsasiddique Pakistan will prosper after it・s victory in #Ghazwa_e_Hind and will lead the establishment of true Islam in the world

#PAKvNZ
#shameonblackcaps
New Zealand
#Taliban
#Afghanistan
#Kabul
#PakistanZindabad

Learn why #MuhammadQasimDreams are coming true. 
https://t.co/wwZTJ1gLrd","Twitter for Android",277,"1438873815313010692","1229052838304718848","f_4_f_b",FALSE
"25","1225515875106684928","1438133078602387457",2021-09-15 13:30:19,"BJF_111","@narendramodi #ImamMahdi is staying in East Khorasan. He is Muhammad Qasim. Everybody should read his's dreams &amp; analyze with Hadith &amp; Quran
@drzakiranaik

#AppleEvent
#<U+0622><U+0626><U+06CC><U+0646>_<U+0628><U+0627><U+0644><U+0627><U+062F><U+0633><U+062A>_<U+06C1><U+06D2>
#<U+0627><U+0633><U+0644><U+0627><U+0645>_<U+0645><U+062E><U+0627><U+0644><U+0641>_<U+0628><U+0644>_<U+0646><U+0627><U+0645><U+0646><U+0638><U+0648><U+0631>
#<U+0645><U+06CC><U+0688><U+06CC><U+0627>_<U+0645><U+0627><U+0646><U+06AF><U+06D2>_<U+062C><U+06BE><U+0648><U+0679>_<U+06A9><U+06CC>_<U+0622><U+0632><U+0627><U+062F><U+06CC>
#BridgeLinx
iPhone 13
#AFR
#Kabul
https://t.co/uoDPQJKf02","Twitter for Android",287,"1438122436562612225","18839785","narendramodi",FALSE
"26","1225515875106684928","1438879966691692551",2021-09-17 14:58:11,"BJF_111","@fatima_khan8 @SahibaEk Pakistan will prosper after it・s victory in #Ghazwa_e_Hind and will lead the establishment of true Islam in the world

#PAKvNZ
#shameonblackcaps
New Zealand
#Taliban
#Afghanistan
#Kabul
#PakistanZindabad

Learn why #MuhammadQasimDreams are coming true. https://t.co/wwZTJ1gLrd","Twitter for Android",276,"1438834880943726592","1430792839793938434","fatima_khan8",FALSE
"27","1225515875106684928","1438879501048434690",2021-09-17 14:56:20,"BJF_111","@zakia_afridi @spozhmey @HumaSha0 @PTI_Queen_ @SahibaEk @SeemaGhazal7 @itx_bongi @LailaPushtana @fatima_khan8 @bahminaafghani @freshtaalime Pakistan will prosper after it・s victory in #Ghazwa_e_Hind and will lead the establishment of true Islam in the world

#PAKvNZ
#shameonblackcaps
New Zealand
#Taliban
#Afghanistan
#Kabul
#PakistanZindabad

Learn why #MuhammadQasimDreams are coming true. https://t.co/wwZTJ1gLrd","Twitter for Android",276,"1438749350373511169","1433961047988256770","zakia_afridi",FALSE
"28","1225515875106684928","1438651444727451651",2021-09-16 23:50:07,"BJF_111","@VirkSh786 Muslims around the world are persecuted. Where is Mahdi? #ImamMahdi will not introduce himself.The pious will recognize.

#PTIPetrolBomb
#<U+0627><U+0633><U+0644><U+0627><U+0645>_<U+0645><U+062E><U+0627><U+0644><U+0641>_<U+0628><U+0644>_<U+0646><U+0627><U+0645><U+0646><U+0638><U+0648><U+0631>
Haqqani
#AppleEvent
#Pakistani
#Taliban
#Kabul
#FreedomForKashmir
#Afghanistan
@ImranKhanPTI

https://t.co/WG8cTKr3pG","Twitter for Android",278,"1438472068933246978","3301929202","VirkSh786",FALSE
"29","1225515875106684928","1438542650257199112",2021-09-16 16:37:49,"BJF_111","@Nenu__Lucky @laal_Mirchiiiii Muslims around the world are persecuted. Where is Mahdi? #ImamMahdi will not introduce himself.The pious will recognize.

#PTIPetrolBomb
#<U+0627><U+0633><U+0644><U+0627><U+0645>_<U+0645><U+062E><U+0627><U+0644><U+0641>_<U+0628><U+0644>_<U+0646><U+0627><U+0645><U+0646><U+0638><U+0648><U+0631>
Haqqani
#AppleEvent
#Pakistani
#Taliban
#Kabul
#FreedomForKashmir
#Afghanistan
@ImranKhanPTI

https://t.co/WG8cTKr3pG","Twitter for Android",278,"1435111817022369792","1408475152547868675","Nenu__Lucky",FALSE
"30","1225515875106684928","1438879326913454085",2021-09-17 14:55:39,"BJF_111","@Chal_bay_ Pakistan will prosper after it・s victory in #Ghazwa_e_Hind and will lead the establishment of true Islam in the world

#PAKvNZ
#shameonblackcaps
New Zealand
#Taliban
#Afghanistan
#Kabul
#PakistanZindabad

Learn why #MuhammadQasimDreams are coming true. https://t.co/wwZTJ1gLrd","Twitter for Android",276,"1438838969966419974","1422509098176815105","Chal_bay_",FALSE
"31","1225515875106684928","1438879255182544896",2021-09-17 14:55:22,"BJF_111","@DrFarwa6745 Pakistan will prosper after it・s victory in #Ghazwa_e_Hind and will lead the establishment of true Islam in the world

#PAKvNZ
#shameonblackcaps
New Zealand
#Taliban
#Afghanistan
#Kabul
#PakistanZindabad

Learn why #MuhammadQasimDreams are coming true. https://t.co/wwZTJ1gLrd","Twitter for Android",276,"1438755641968009218","1431890204701470720","DrFarwa6745",FALSE
"32","1225515875106684928","1438752972972855296",2021-09-17 06:33:34,"BJF_111","@SHABAZGIL Muslims around the world are persecuted. Where is Mahdi? #ImamMahdi will not introduce himself.The pious will recognize.

#HijabIsObligatory
#PTIPetrolBomb
#JummahMubarak
#SamaaTV
Haqqani
#Kabul
#kirannaz
#FreedomForKashmir
@ImranKhanPTI
@MaryamNSharif

https://t.co/WG8cTKr3pG","Twitter for Android",277,"1438752793511202817","546580892","SHABAZGIL",FALSE
"33","1225515875106684928","1438879024248352773",2021-09-17 14:54:27,"BJF_111","@HazarviKuri @aleeya_dr @Duafatima60 @fatima_khan8 @kitkat_soniya @Lubna62914007 @madihacamauntie @Malkka10 @RubiYasir @SahibaEk @Burffii Pakistan will prosper after it・s victory in #Ghazwa_e_Hind and will lead the establishment of true Islam in the world

#PAKvNZ
#shameonblackcaps
New Zealand
#Taliban
#Afghanistan
#Kabul
#PakistanZindabad

Learn why #MuhammadQasimDreams are coming true. https://t.co/wwZTJ1gLrd","Twitter for Android",276,"1438866352488517639","1438522742131740675","HazarviKuri",FALSE
"34","1225515875106684928","1438786420785614848",2021-09-17 08:46:28,"BJF_111","@Asad_Umar @Shafqat_Mahmood Muslims around the world are persecuted. Where is Mahdi? #ImamMahdi will not introduce himself.The pious will recognize.

#HijabIsObligatory
#PTIPetrolBomb
#JummahMubarak
#SamaaTV
Haqqani
#Kabul
#kirannaz
#FreedomForKashmir
Imran Khan
hobi
@MaryamNSharif

https://t.co/WG8cTKr3pG","Twitter for Android",279,"1438547474021593100","452830010","Asad_Umar",FALSE
"35","1225515875106684928","1438748140421541888",2021-09-17 06:14:21,"BJF_111","@dublagensz @Biaarmy45506153 Muslims around the world are persecuted. Where is Mahdi? #ImamMahdi will not introduce himself.The pious will recognize.

#HijabIsObligatory
#PTIPetrolBomb
#JummahMubarak
#SamaaTV
Haqqani
#Kabul
#kirannaz
#FreedomForKashmir
@ImranKhanPTI
@MaryamNSharif

https://t.co/WG8cTKr3pG","Twitter for Android",277,"1438305093586231303","1228057394082652160","dublagensz",FALSE
"36","1225515875106684928","1438747905536364544",2021-09-17 06:13:25,"BJF_111","@PTIofficial Muslims around the world are persecuted. Where is Mahdi? #ImamMahdi will not introduce himself.The pious will recognize.

#HijabIsObligatory
#PTIPetrolBomb
#JummahMubarak
#SamaaTV
Haqqani
#Kabul
#kirannaz
#FreedomForKashmir
@ImranKhanPTI
@MaryamNSharif

https://t.co/WG8cTKr3pG","Twitter for Android",277,"1438747640037007361","127483019","PTIofficial",FALSE
"37","1225515875106684928","1438747810505973760",2021-09-17 06:13:03,"BJF_111","@Duafatima60 @HiraYusaf @PTI_Queen_ @AzK9201 @Soomri2 @AmmaraPak @dr_sarakhan12 @madihacamauntie @Sehrishpk6 @SahibaEk Muslims around the world are persecuted. Where is Mahdi? #ImamMahdi will not introduce himself.The pious will recognize.

#HijabIsObligatory
#PTIPetrolBomb
#JummahMubarak
#SamaaTV
Haqqani
#Kabul
#kirannaz
#FreedomForKashmir
@ImranKhanPTI
@MaryamNSharif

https://t.co/WG8cTKr3pG","Twitter for Android",277,"1438709911131758594","1180756891519127557","Duafatima60",FALSE
"38","1225515875106684928","1438747735205683201",2021-09-17 06:12:45,"BJF_111","@AajKamranKhan @BBhuttoZardari Muslims around the world are persecuted. Where is Mahdi? #ImamMahdi will not introduce himself.The pious will recognize.

#HijabIsObligatory
#PTIPetrolBomb
#JummahMubarak
#SamaaTV
Haqqani
#Kabul
#kirannaz
#FreedomForKashmir
@ImranKhanPTI
@MaryamNSharif

https://t.co/WG8cTKr3pG","Twitter for Android",277,"1438747520180572160","300162606","AajKamranKhan",FALSE
"39","1225515875106684928","1438877235394482185",2021-09-17 14:47:20,"BJF_111","@yehtuhogaaa Pakistan will prosper after it・s victory in #Ghazwa_e_Hind and will lead the establishment of true Islam in the world

#PAKvNZ
#shameonblackcaps
New Zealand
#Taliban
#Afghanistan
#Kabul
#PakistanZindabad

Learn why #MuhammadQasimDreams are coming true. https://t.co/wwZTJ1gLrd","Twitter for Android",276,"1438813721657319434","1413473810427301889","yehtuhogaaa",FALSE
"40","1225515875106684928","1438877181728333828",2021-09-17 14:47:07,"BJF_111","@SulemanSButt @MaryamNSharif Pakistan will prosper after it・s victory in #Ghazwa_e_Hind and will lead the establishment of true Islam in the world

#PAKvNZ
#shameonblackcaps
New Zealand
#Taliban
#Afghanistan
#Kabul
#PakistanZindabad

Learn why #MuhammadQasimDreams are coming true. https://t.co/wwZTJ1gLrd","Twitter for Android",276,"1438823600400871428","820812837136302082","SulemanSButt",FALSE
"41","1225515875106684928","1438877144302587907",2021-09-17 14:46:58,"BJF_111","@kazmi12_ Pakistan will prosper after it・s victory in #Ghazwa_e_Hind and will lead the establishment of true Islam in the world

#PAKvNZ
#shameonblackcaps
New Zealand
#Taliban
#Afghanistan
#Kabul
#PakistanZindabad

Learn why #MuhammadQasimDreams are coming true. https://t.co/wwZTJ1gLrd","Twitter for Android",276,"1438814671222591494","1402221995761274890","kazmi12_",FALSE
"42","1225515875106684928","1438747531945537538",2021-09-17 06:11:56,"BJF_111","@Lubna62914007 Muslims around the world are persecuted. Where is Mahdi? #ImamMahdi will not introduce himself.The pious will recognize.

#HijabIsObligatory
#PTIPetrolBomb
#JummahMubarak
#SamaaTV
Haqqani
#Kabul
#kirannaz
#FreedomForKashmir
@ImranKhanPTI
@MaryamNSharif

https://t.co/WG8cTKr3pG","Twitter for Android",277,"1438746842712444931","1187438851721256967","Lubna62914007",FALSE
"43","1225515875106684928","1438876970008268803",2021-09-17 14:46:17,"BJF_111","@iamhmmad1 Pakistan will prosper after it・s victory in #Ghazwa_e_Hind and will lead the establishment of true Islam in the world

#PAKvNZ
#shameonblackcaps
New Zealand
#Taliban
#Afghanistan
#Kabul
#PakistanZindabad

Learn why #MuhammadQasimDreams are coming true. https://t.co/wwZTJ1gLrd","Twitter for Android",276,"1438815542408798210","1377550428880187392","iamhmmad1",FALSE
"44","1225515875106684928","1438876843864588302",2021-09-17 14:45:47,"BJF_111","@GulK_PK Pakistan will prosper after it・s victory in #Ghazwa_e_Hind and will lead the establishment of true Islam in the world

#PAKvNZ
#shameonblackcaps
New Zealand
#Taliban
#Afghanistan
#Kabul
#PakistanZindabad

Learn why #MuhammadQasimDreams are coming true. https://t.co/wwZTJ1gLrd","Twitter for Android",276,"1438834006490034182","1286011504500891649","GulK_PK",FALSE
"45","1225515875106684928","1438879126052491272",2021-09-17 14:54:51,"BJF_111","@SahibaEk Pakistan will prosper after it・s victory in #Ghazwa_e_Hind and will lead the establishment of true Islam in the world

#PAKvNZ
#shameonblackcaps
New Zealand
#Taliban
#Afghanistan
#Kabul
#PakistanZindabad

Learn why #MuhammadQasimDreams are coming true. https://t.co/wwZTJ1gLrd","Twitter for Android",276,"1438806255884279812","1349756769271230469","SahibaEk",FALSE
"46","1225515875106684928","1438876753150152710",2021-09-17 14:45:25,"BJF_111","@Ahmadridismo @shoaib100mph Pakistan will prosper after it・s victory in #Ghazwa_e_Hind and will lead the establishment of true Islam in the world

#PAKvNZ
#shameonblackcaps
New Zealand
#Taliban
#Afghanistan
#Kabul
#PakistanZindabad

Learn why #MuhammadQasimDreams are coming true. https://t.co/wwZTJ1gLrd","Twitter for Android",276,"1438812305123262464","1251274428","Ahmadridismo",FALSE
"47","1225515875106684928","1438876707427995653",2021-09-17 14:45:14,"BJF_111","@developingpak Pakistan will prosper after it・s victory in #Ghazwa_e_Hind and will lead the establishment of true Islam in the world

#PAKvNZ
#shameonblackcaps
New Zealand
#Taliban
#Afghanistan
#Kabul
#PakistanZindabad

Learn why #MuhammadQasimDreams are coming true. https://t.co/wwZTJ1gLrd","Twitter for Android",276,"1438822001393684484","748197966968561664","developingpak",FALSE
"48","1225515875106684928","1438873335018917888",2021-09-17 14:31:50,"BJF_111","@SteeelyDan66 Pakistan will prosper after it・s victory in Ghazwa e Hind and will lead the establishment of true Islam in the world.

#PAKvNZ
#shameonblackcaps
New Zealand
#Taliban
#Afghanistan
#Kabul
#<U+0644><U+0628><U+0631><U+0644><U+0632>_<U+067E><U+0691><U+06BE><U+06D2>_<U+0644><U+06A9><U+06BE><U+06D2>_<U+062C><U+0627><U+06C1><U+0644>

Learn why #MuhammadQasimDreams are coming true. https://t.co/wwZTJ1gLrd","Twitter for Android",280,"1438816581883252738","1389595153757769729","SteeelyDan66",FALSE
"49","1225515875106684928","1438876598829129730",2021-09-17 14:44:48,"BJF_111","@HaiderAliKhok12 Pakistan will prosper after it・s victory in #Ghazwa_e_Hind and will lead the establishment of true Islam in the world

#PAKvNZ
#shameonblackcaps
New Zealand
#Taliban
#Afghanistan
#Kabul
#PakistanZindabad

Learn why #MuhammadQasimDreams are coming true. https://t.co/wwZTJ1gLrd","Twitter for Android",276,"1438822858940104704","1427026048965873664","HaiderAliKhok12",FALSE
"50","1225515875106684928","1438876445787394058",2021-09-17 14:44:12,"BJF_111","@Rabinakhan78 Pakistan will prosper after it・s victory in #Ghazwa_e_Hind and will lead the establishment of true Islam in the world

#PAKvNZ
#shameonblackcaps
New Zealand
#Taliban
#Afghanistan
#Kabul
#PakistanZindabad

Learn why #MuhammadQasimDreams are coming true. https://t.co/wwZTJ1gLrd","Twitter for Android",276,"1438843268524134404","1283355753621917696","Rabinakhan78",FALSE
"51","1225515875106684928","1438876374412890112",2021-09-17 14:43:55,"BJF_111","@Usm_says1 Pakistan will prosper after it・s victory in #Ghazwa_e_Hind and will lead the establishment of true Islam in the world

#PAKvNZ
#shameonblackcaps
New Zealand
#Taliban
#Afghanistan
#Kabul
#PakistanZindabad

Learn why #MuhammadQasimDreams are coming true. https://t.co/wwZTJ1gLrd","Twitter for Android",276,"1438827893489119238","997598471078207488","Usm_says1",FALSE
